student_id,question_id,is_correct,response_time
2,26,0,34
2,2,0,54
2,64,0,65
2,23,1,47
2,69,0,58
2,50,1,51
2,7,1,36
2,12,0,75
2,3,1,88
2,0,0,57
2,27,0,13
2,35,1,43
2,46,1,40
2,32,1,44
2,23,0,49
2,56,1,25
2,46,1,34
2,7,0,70
2,60,0,33
2,4,1,54
2,42,0,54
2,57,1,20
2,43,1,58
2,61,0,51
2,51,0,29
2,63,1,55
2,64,1,54
2,36,0,37
2,22,1,64
2,35,0,25
2,9,1,76
2,33,1,32
2,27,0,19
2,33,1,44
2,31,0,28
2,26,1,35
2,34,1,32
2,12,0,47
2,57,0,52
3,70,0,58
3,50,1,68
3,18,0,42
3,33,0,55
3,35,1,52
3,9,1,66
3,58,0,32
3,53,1,41
3,59,1,46
3,8,1,33
3,12,1,63
3,30,0,35
3,69,1,41
3,17,0,66
3,46,0,55
3,58,0,27
3,16,0,37
3,14,1,19
3,25,1,63
3,29,0,43
3,11,0,31
3,14,1,38
3,57,1,65
3,18,1,37
3,28,1,54
3,23,0,58
3,55,1,54
3,23,1,33
3,29,1,56
3,4,0,31
3,14,1,55
3,60,0,30
3,18,1,44
3,39,1,39
3,32,0,57
3,69,0,75
3,67,0,26
3,5,1,34
3,4,0,25
3,23,1,36
3,34,1,26
3,38,1,45
3,21,0,24
3,65,0,40
3,25,1,69
3,7,1,46
3,46,1,42
3,14,1,46
3,67,0,52
3,21,1,30
3,55,0,58
3,11,1,43
3,70,0,54
3,8,1,33
3,65,0,46
3,38,1,53
3,28,0,63
3,19,0,58
3,7,1,61
3,33,0,38
3,30,0,19
3,59,1,50
3,47,1,42
3,70,0,51
3,70,0,71
3,8,0,52
3,4,0,30
3,28,1,73
3,48,1,49
3,27,1,47
3,26,1,26
3,50,0,26
4,1,1,34
4,6,1,61
4,10,0,41
4,39,1,66
4,35,1,66
4,28,0,60
4,61,0,53
4,32,0,76
4,38,0,96
4,35,0,103
4,44,0,45
4,48,0,82
4,18,0,41
4,47,1,71
4,42,0,68
4,51,0,70
4,52,1,87
4,23,1,55
4,31,0,76
4,63,0,49
4,43,1,37
4,60,0,64
4,27,0,50
4,21,1,109
4,63,0,45
4,27,0,70
4,41,1,60
4,52,0,81
4,21,0,48
4,69,0,45
4,26,0,56
4,29,0,67
4,39,1,82
4,14,0,61
4,27,1,36
4,17,0,63
4,22,0,64
4,7,1,86
4,17,0,66
4,15,0,101
4,69,0,35
4,57,1,68
4,35,1,84
4,18,0,53
4,30,0,74
4,58,1,88
4,42,0,21
4,9,0,67
4,9,0,67
4,54,0,71
4,42,0,67
4,27,0,6
4,62,1,61
4,1,1,43
4,29,0,81
4,58,0,57
4,13,1,75
4,34,0,65
4,48,0,50
4,2,0,55
4,42,0,75
4,57,0,83
4,52,1,99
4,18,0,86
4,35,1,46
4,3,1,71
4,71,0,74
4,57,0,72
4,67,0,106
4,12,0,42
4,68,1,76
4,26,0,27
5,25,1,15
5,54,0,46
5,44,1,13
5,45,1,31
5,5,0,35
5,31,0,47
5,26,1,45
5,29,1,39
5,24,0,22
5,21,1,23
5,24,0,45
5,63,0,28
5,42,0,32
5,37,1,19
5,62,0,41
5,59,1,44
5,35,1,24
5,12,1,33
5,0,1,24
5,7,1,30
5,44,1,25
5,66,0,52
5,21,1,10
5,4,1,39
5,61,0,28
5,7,1,23
5,52,1,42
5,1,1,27
5,52,0,27
5,49,1,38
5,1,0,43
5,2,0,36
5,11,1,30
5,0,1,39
5,69,1,29
5,48,1,27
5,28,1,48
5,28,0,28
5,28,1,26
5,56,1,43
5,48,1,36
5,57,1,11
5,43,1,25
5,51,1,26
5,30,1,36
5,31,1,22
5,6,1,23
5,38,1,28
5,13,0,37
5,44,1,29
5,44,1,18
5,71,1,23
5,65,0,16
5,14,1,26
5,39,1,51
5,42,0,40
5,34,1,50
5,23,0,31
5,28,1,27
5,29,1,31
5,47,1,22
5,50,1,22
5,29,1,29
5,56,0,24
5,32,0,17
5,30,1,29
5,19,1,20
5,12,1,30
5,38,1,31
5,56,1,13
5,7,1,13
5,50,0,40
6,38,1,32
6,21,1,31
6,7,1,19
6,18,1,25
6,26,1,32
6,47,1,29
6,51,1,22
6,68,1,29
6,47,1,34
6,67,1,28
6,59,1,12
6,38,1,28
6,2,0,21
6,64,1,24
6,9,1,24
6,38,1,31
6,26,1,42
6,59,1,37
6,38,1,30
6,15,0,28
6,43,1,33
6,49,1,25
6,70,1,28
6,26,1,35
6,14,1,12
6,52,0,25
6,66,1,28
6,1,1,25
6,63,0,53
6,43,1,29
6,18,1,28
6,39,0,12
6,61,1,32
6,6,0,26
6,57,1,31
6,56,1,28
6,34,0,31
6,12,1,23
6,63,0,24
6,60,1,22
6,31,1,24
6,10,0,39
6,33,1,22
6,68,1,28
6,3,1,37
6,1,1,25
6,32,1,23
6,20,1,21
6,66,1,27
6,11,1,18
6,30,0,27
6,18,1,42
6,22,1,11
6,2,0,33
6,26,1,24
6,16,1,23
6,48,1,37
6,14,1,25
6,56,0,45
6,65,1,27
6,20,1,26
6,12,0,26
6,66,1,14
6,32,1,35
6,63,1,40
6,58,1,43
6,48,0,15
6,68,1,35
6,48,0,41
6,55,1,34
6,70,0,13
6,51,1,16
7,69,0,49
7,15,0,41
7,22,0,103
7,54,0,110
7,18,0,43
7,57,0,79
7,22,1,55
7,37,0,47
7,60,0,86
7,61,1,44
7,48,0,56
7,64,0,54
7,70,0,58
7,23,0,71
7,51,1,77
7,59,0,44
7,51,1,55
7,7,0,79
7,3,1,78
7,53,0,67
7,13,0,77
7,57,0,15
7,11,1,80
7,46,0,65
7,64,0,69
7,3,0,37
7,14,1,103
7,31,0,91
7,20,0,93
7,67,0,53
7,0,0,119
7,64,0,70
7,33,0,33
7,43,0,74
7,24,0,39
7,30,0,75
7,40,0,77
7,10,0,81
7,20,0,54
7,47,0,18
7,58,0,84
7,14,1,64
7,6,1,86
7,4,1,73
7,13,0,70
7,3,0,79
7,62,0,20
7,52,1,63
7,24,1,70
7,39,0,96
7,61,0,70
7,35,1,88
7,18,0,53
7,3,0,54
7,37,0,67
7,22,0,54
7,15,0,59
7,13,0,27
7,59,1,59
7,5,0,66
7,52,0,73
7,9,0,98
7,30,1,74
7,2,0,89
7,19,1,72
7,32,0,81
7,38,1,125
7,35,1,36
7,0,0,61
7,18,0,47
7,45,1,51
7,21,0,72
8,15,0,30
8,50,0,23
8,0,0,59
8,34,1,37
8,37,0,59
8,47,1,20
8,46,0,29
8,32,0,44
8,53,0,68
8,70,0,75
8,12,0,35
8,6,1,20
8,37,1,43
8,41,1,40
8,14,1,35
8,68,1,31
8,5,1,27
8,46,1,35
8,63,1,33
8,59,1,36
8,35,1,25
8,30,0,10
8,8,1,50
8,48,0,38
8,43,1,43
8,44,1,34
8,29,1,11
8,6,1,36
8,9,0,40
8,32,0,55
8,52,0,39
8,24,0,44
8,47,1,5
8,65,0,36
8,27,0,58
8,38,0,23
8,41,1,73
8,59,1,43
8,6,0,42
8,66,1,42
8,40,0,15
8,39,1,51
8,15,0,51
8,67,1,41
8,59,0,54
8,32,0,39
8,56,1,32
8,55,1,56
8,12,0,25
8,36,1,22
8,70,0,15
8,70,1,51
8,28,0,43
8,52,1,42
8,65,1,37
8,42,0,45
8,20,1,43
8,30,1,48
8,1,0,45
8,4,1,50
8,58,1,65
8,44,0,39
8,22,1,75
8,32,1,32
8,51,0,31
8,3,0,40
8,22,0,33
8,56,0,61
8,26,0,43
8,8,1,36
8,38,0,22
8,20,0,35
9,10,0,5
9,26,1,6
9,36,1,13
9,14,1,26
9,47,1,34
9,65,0,28
9,7,1,39
9,10,0,46
9,38,0,42
9,24,0,39
9,26,1,27
9,33,0,24
9,61,0,25
9,51,1,19
9,66,0,19
9,24,0,27
9,47,1,30
9,15,0,24
9,2,1,22
9,33,0,48
9,56,0,31
9,59,1,35
9,46,1,24
9,10,0,30
9,52,0,33
9,30,0,40
9,27,0,29
9,22,0,44
9,7,0,35
9,12,1,34
9,61,0,39
9,32,1,20
9,3,1,33
9,35,1,40
9,70,0,35
9,66,1,10
9,45,1,41
9,6,1,35
9,63,1,13
9,27,1,30
9,63,0,39
9,54,0,35
9,52,1,24
9,65,1,20
9,0,0,22
9,48,1,5
9,56,0,23
9,16,0,38
9,36,1,40
9,26,1,39
9,33,0,21
9,25,1,11
9,55,0,40
9,71,1,10
9,49,0,20
9,52,1,25
9,4,1,35
9,16,0,36
9,32,1,34
9,6,0,18
9,44,1,33
9,45,1,41
9,33,1,19
9,31,1,25
9,57,1,20
9,69,1,41
9,59,0,34
9,49,1,37
9,20,0,34
9,2,0,39
9,11,1,23
9,33,1,11
10,0,1,24
10,26,1,34
10,28,1,26
10,49,1,20
10,53,0,29
10,11,1,21
10,47,1,26
10,30,1,37
10,45,1,27
10,49,1,29
10,18,1,36
10,6,0,32
10,12,1,30
10,70,1,33
10,40,0,42
10,63,0,33
10,14,1,34
10,51,1,23
10,38,0,42
10,6,1,44
10,8,1,29
10,39,1,31
10,42,1,29
10,68,1,37
10,60,1,33
10,41,1,17
10,46,1,23
10,21,0,21
10,0,1,30
10,59,0,35
10,17,1,45
10,41,1,15
10,36,1,31
10,64,1,15
10,39,0,42
10,53,1,38
10,22,0,28
10,46,1,28
10,42,1,12
10,69,1,30
10,7,1,23
10,14,1,18
10,46,1,23
10,54,1,32
10,18,1,34
10,52,1,26
10,55,1,39
10,59,1,35
10,56,1,32
10,63,0,23
10,24,1,32
10,35,1,28
10,62,1,43
10,40,0,34
10,52,1,15
10,15,0,23
10,26,1,29
10,39,1,33
10,20,1,12
10,17,0,28
10,51,0,5
10,46,1,38
10,25,1,28
10,39,1,14
10,67,1,46
10,43,1,45
10,60,0,21
10,26,1,30
10,65,1,34
10,16,1,36
10,2,1,39
10,42,0,45
11,13,1,67
11,44,1,22
11,16,1,18
11,26,1,40
11,16,1,15
11,27,0,22
11,29,1,34
11,61,1,18
11,20,0,38
11,47,1,24
11,5,0,70
11,57,1,45
11,70,0,48
11,41,1,37
11,16,1,41
11,43,1,29
11,28,0,54
11,48,1,7
11,40,1,43
11,55,1,26
11,60,1,33
11,38,1,30
11,6,1,53
11,5,0,39
11,44,0,20
11,59,1,55
11,47,0,45
11,35,1,35
11,9,0,41
11,41,1,57
11,29,1,48
11,24,0,51
11,34,1,47
11,56,1,39
11,43,0,52
11,51,0,13
11,52,1,39
11,32,0,63
11,59,1,31
11,63,0,30
11,39,1,30
11,16,1,20
11,34,1,19
11,6,1,24
11,7,1,41
11,57,1,39
11,58,1,17
11,50,0,60
11,66,1,31
11,22,1,39
11,6,0,20
11,66,1,40
11,71,1,33
11,5,1,29
11,41,1,32
11,40,0,37
11,55,0,35
11,26,1,42
11,58,0,53
11,17,1,24
11,60,0,53
11,9,0,32
11,61,1,40
11,41,1,51
11,30,1,29
11,2,0,47
11,41,1,25
11,65,1,61
11,16,1,43
11,61,1,33
11,71,1,68
11,50,1,53
12,32,0,24
12,33,0,26
12,8,1,28
12,65,1,29
12,43,0,27
12,13,0,22
12,31,0,27
12,0,1,25
12,45,1,25
12,39,1,32
12,0,0,23
12,0,1,23
12,33,0,16
12,44,0,20
12,62,1,24
12,46,1,31
12,38,0,29
12,33,0,19
12,26,0,6
12,9,1,39
12,62,0,21
12,12,0,31
12,14,0,19
12,69,1,18
12,25,1,28
12,32,1,23
12,49,1,12
12,25,1,36
12,31,0,12
12,25,1,21
12,1,0,32
12,70,0,14
12,9,0,13
12,25,1,23
12,3,1,25
12,31,0,30
12,71,1,25
12,13,1,12
12,45,0,38
12,16,0,35
12,43,0,31
12,8,1,18
12,53,0,28
12,22,0,38
12,69,1,28
12,61,1,14
12,3,1,13
12,3,1,31
12,1,0,33
12,7,1,23
12,15,0,32
12,61,0,19
12,10,0,28
12,8,1,36
12,27,0,27
12,25,0,24
12,50,0,23
12,48,1,23
12,48,1,25
12,42,0,15
12,0,1,24
12,40,1,10
12,24,1,16
12,33,0,34
12,7,1,31
12,64,0,47
12,48,1,40
12,3,1,22
12,16,1,24
12,37,1,32
12,46,1,33
12,21,1,45
13,22,1,25
13,53,0,47
13,63,0,31
13,36,1,25
13,50,0,53
13,43,1,33
13,20,1,44
13,18,0,61
13,58,1,47
13,17,0,42
13,44,1,49
13,63,1,12
13,33,0,39
13,4,1,36
13,31,0,45
13,49,1,31
13,27,1,26
13,13,1,37
13,33,1,71
13,20,1,49
13,14,1,30
13,55,1,23
13,59,1,33
13,2,0,34
13,68,1,64
13,55,1,49
13,16,1,62
13,29,1,36
13,66,0,39
13,58,0,49
13,61,1,31
13,9,0,30
13,15,1,72
13,10,0,49
13,40,0,35
13,28,0,34
13,20,1,51
13,57,1,60
13,15,1,12
13,8,0,28
13,45,1,31
13,50,0,53
13,16,0,25
13,13,0,47
13,55,1,48
13,42,0,59
13,48,1,45
13,63,1,21
13,18,1,39
13,5,0,28
13,30,1,27
13,49,1,72
13,68,0,51
13,4,1,29
13,51,1,55
13,58,1,41
13,52,1,35
13,67,1,37
13,17,0,40
13,42,1,27
13,64,1,55
13,69,1,17
13,41,1,56
13,18,0,50
13,70,0,21
13,29,1,31
13,16,0,47
13,26,1,46
13,7,1,55
13,16,1,43
13,3,1,5
13,60,0,22
14,28,0,13
14,51,0,58
14,18,0,33
14,37,1,47
14,28,1,29
14,10,0,46
14,21,1,14
14,60,0,38
14,58,1,43
14,17,1,12
14,30,0,41
14,32,0,10
14,26,1,41
14,24,0,32
14,47,0,26
14,69,0,55
14,22,1,39
14,33,1,40
14,38,0,58
14,10,1,21
14,13,0,49
14,29,0,48
14,3,0,14
14,40,0,10
14,54,0,44
14,61,1,49
14,45,1,35
14,3,1,63
14,31,0,13
14,1,0,71
14,54,0,36
14,9,1,55
14,7,0,68
14,52,0,63
14,53,1,15
14,24,0,22
14,63,1,46
14,60,1,25
14,2,0,49
14,55,1,46
14,53,0,52
14,1,1,46
14,58,0,35
14,70,1,54
14,62,1,52
14,59,1,37
14,62,1,56
14,17,1,24
14,53,0,36
14,71,0,46
14,2,1,60
14,39,1,56
14,44,1,55
14,26,0,28
14,57,1,39
14,62,1,52
14,57,1,55
14,40,0,61
14,35,1,47
14,67,0,59
14,6,0,52
14,46,1,48
14,53,1,26
14,37,1,27
14,31,1,41
14,4,0,50
14,69,1,5
14,13,1,41
14,10,1,30
14,27,1,41
14,17,1,37
14,12,0,32
15,57,0,33
15,3,0,24
15,2,0,21
15,39,0,14
15,24,1,17
15,67,0,32
15,66,1,15
15,19,0,18
15,31,0,5
15,27,1,18
15,5,1,37
15,14,1,20
15,19,1,11
15,26,0,20
15,36,0,20
15,40,0,33
15,1,1,33
15,66,0,41
15,69,1,29
15,37,1,25
15,31,1,21
15,71,1,26
15,60,0,7
15,57,0,20
15,6,0,11
15,3,1,21
15,61,1,25
15,35,1,31
15,9,0,30
15,4,0,44
15,39,1,15
15,47,1,29
15,24,1,26
15,41,0,26
15,61,0,22
15,50,0,9
15,21,0,39
15,32,0,22
15,16,1,35
15,42,0,15
15,3,1,8
15,70,0,34
15,70,1,27
15,69,1,43
15,57,1,20
15,52,1,20
15,60,0,9
15,52,0,21
15,31,1,23
15,61,1,13
15,30,0,37
15,50,1,33
15,44,0,43
15,18,1,18
15,4,1,38
15,14,1,30
15,6,0,21
15,51,1,25
15,69,1,22
15,51,0,24
15,18,0,23
15,22,1,22
15,18,0,15
15,47,1,31
15,0,0,30
15,6,1,44
15,43,1,7
15,40,0,29
15,39,1,13
15,20,0,26
15,5,0,25
15,46,0,41
16,28,0,20
16,71,1,20
16,61,0,28
16,61,1,16
16,8,1,12
16,46,1,22
16,9,0,26
16,1,1,27
16,44,1,41
16,41,1,47
16,58,0,41
16,69,1,13
16,16,1,10
16,58,1,29
16,15,0,25
16,52,1,18
16,35,1,22
16,50,0,10
16,16,0,22
16,32,1,9
16,18,1,12
16,7,0,29
16,36,1,27
16,33,1,7
16,71,1,24
16,19,1,21
16,29,0,18
16,27,1,18
16,41,1,33
16,0,0,26
16,15,0,20
16,48,1,21
16,65,0,18
16,29,1,19
16,30,1,16
16,68,1,18
16,32,0,43
16,60,0,17
16,3,0,14
16,57,1,23
16,5,0,27
16,16,0,31
16,1,0,37
16,30,0,27
16,67,1,14
16,15,1,26
16,43,0,16
16,16,1,38
16,11,1,21
16,33,1,28
16,69,0,39
16,51,0,36
16,55,0,8
16,13,0,10
16,13,1,38
16,67,0,21
16,28,0,21
16,2,0,28
16,46,1,13
16,33,1,17
16,25,1,51
16,52,0,15
16,32,1,17
16,65,0,30
16,4,1,34
16,59,0,18
16,6,0,35
16,71,1,19
16,64,0,37
16,45,1,32
16,51,1,27
16,4,1,17
17,20,0,30
17,0,1,8
17,7,0,65
17,38,0,47
17,9,1,49
17,70,0,80
17,47,0,48
17,42,0,56
17,1,1,76
17,70,0,76
17,3,0,47
17,14,0,51
17,71,0,76
17,6,0,93
17,65,1,78
17,21,0,90
17,69,0,84
17,4,0,57
17,21,0,38
17,4,1,51
17,48,0,67
17,17,0,52
17,23,0,86
17,39,0,78
17,45,1,57
17,68,1,44
17,50,0,63
17,47,1,57
17,5,0,116
17,56,1,65
17,51,0,35
17,53,0,86
17,43,1,58
17,43,1,63
17,28,0,52
17,10,0,91
17,54,0,88
17,4,1,81
17,57,0,69
17,25,0,60
17,54,0,71
17,51,0,58
17,35,1,29
17,33,0,53
17,47,1,46
17,41,0,34
17,71,0,52
17,45,0,61
17,48,0,92
17,57,1,83
17,15,1,45
17,3,1,78
17,12,1,48
17,52,0,50
17,11,0,25
17,22,0,24
17,30,0,87
17,33,1,51
17,22,0,53
17,26,0,86
17,22,0,64
17,21,0,49
17,55,0,5
17,54,0,41
17,15,0,47
17,24,0,26
17,6,0,71
17,17,0,78
17,12,0,47
17,3,0,36
17,36,1,65
17,69,0,53
18,17,0,23
18,13,1,15
18,25,1,25
18,29,0,25
18,65,0,50
18,46,0,23
18,17,0,22
18,42,0,35
18,50,0,38
18,56,0,35
18,30,0,16
18,59,1,17
18,5,0,11
18,57,0,16
18,26,0,22
18,36,1,43
18,32,0,34
18,61,0,25
18,40,0,24
18,2,0,27
18,25,1,26
18,13,1,35
18,8,0,33
18,28,0,31
18,45,1,34
18,62,0,33
18,30,0,9
18,27,1,8
18,46,0,23
18,57,1,33
18,3,0,33
18,19,0,21
18,24,0,11
18,23,1,32
18,48,1,29
18,5,0,37
18,49,0,41
18,55,0,35
18,36,1,27
18,2,0,14
18,18,0,24
18,60,1,15
18,4,0,39
18,6,1,42
18,0,1,41
18,57,0,24
18,5,0,20
18,50,1,21
18,27,1,22
18,13,0,52
18,10,0,17
18,65,1,28
18,35,1,26
18,71,1,20
18,39,1,21
18,45,1,18
18,52,0,16
18,32,0,21
18,53,1,18
18,12,1,22
18,38,1,28
18,9,0,25
18,66,1,26
18,39,1,28
18,42,1,18
18,9,0,47
18,10,0,22
18,1,1,31
18,11,1,21
18,55,0,39
18,33,1,9
18,28,1,27
19,39,1,41
19,60,0,36
19,46,1,48
19,37,1,31
19,67,1,42
19,10,0,31
19,37,0,42
19,24,0,43
19,0,0,43
19,65,0,50
19,48,1,49
19,7,0,49
19,46,1,29
19,11,1,35
19,16,0,46
19,50,1,23
19,43,0,5
19,23,1,70
19,17,0,33
19,14,1,61
19,41,1,60
19,23,0,57
19,25,0,16
19,54,1,23
19,32,0,64
19,2,0,57
19,26,1,25
19,24,0,49
19,37,0,29
19,41,1,27
19,20,0,29
19,33,0,22
19,58,0,18
19,46,1,32
19,38,1,25
19,31,1,46
19,12,1,39
19,14,1,37
19,1,0,32
19,26,0,53
19,34,0,27
19,32,1,58
19,34,0,54
19,71,0,40
19,18,1,24
19,17,0,68
19,65,1,32
19,55,0,25
19,47,0,61
19,58,0,7
19,15,0,20
19,1,1,45
19,49,0,40
19,60,1,32
19,71,1,48
19,34,0,21
19,2,1,58
19,21,1,33
19,32,0,50
19,41,0,67
19,20,0,32
19,34,1,24
19,23,1,32
19,8,1,67
19,36,0,49
19,46,0,63
19,4,1,32
19,30,1,31
19,49,0,56
19,2,0,42
19,59,1,22
19,17,0,32
20,48,1,25
20,11,1,42
20,61,1,35
20,40,0,49
20,9,1,19
20,40,0,46
20,17,1,27
20,59,1,49
20,10,1,74
20,7,0,38
20,12,0,39
20,60,0,60
20,44,1,31
20,46,1,52
20,42,1,27
20,11,0,47
20,37,1,52
20,58,1,32
20,25,1,30
20,57,0,47
20,38,1,42
20,37,1,15
20,8,1,55
20,35,1,36
20,38,1,35
20,8,0,29
20,29,1,56
20,13,0,42
20,9,0,70
20,59,1,34
20,60,1,60
20,4,1,28
20,41,1,55
20,37,1,55
20,33,0,43
20,46,1,43
20,12,0,56
20,52,0,70
20,24,0,57
20,66,0,57
20,66,1,25
20,62,1,58
20,52,1,39
20,39,1,74
20,70,1,29
20,65,0,62
20,59,1,40
20,53,0,34
20,5,0,18
20,24,0,25
20,49,0,57
20,62,0,42
20,63,0,38
20,49,0,17
20,16,0,38
20,42,1,72
20,53,0,52
20,52,1,82
20,66,0,59
20,71,1,29
20,57,0,32
20,29,1,54
20,17,0,28
20,11,1,32
20,10,0,21
20,68,0,80
20,61,1,8
20,54,0,20
20,30,1,20
20,24,1,44
20,19,1,71
20,39,1,50
21,3,0,42
21,26,0,57
21,8,1,68
21,21,1,53
21,8,1,34
21,17,0,61
21,46,1,58
21,25,1,19
21,12,1,52
21,29,1,29
21,69,0,58
21,1,1,54
21,19,0,30
21,11,0,43
21,69,1,48
21,69,1,18
21,14,1,32
21,56,0,20
21,9,0,58
21,53,1,51
21,19,1,50
21,45,1,50
21,38,1,50
21,24,0,23
21,20,1,27
21,32,0,47
21,47,1,35
21,2,1,46
21,13,0,59
21,19,0,41
21,61,0,24
21,54,0,63
21,10,0,17
21,33,1,49
21,65,1,55
21,20,0,47
21,24,0,56
21,33,1,32
21,47,0,50
21,23,1,53
21,8,0,42
21,14,1,58
21,19,1,38
21,23,1,58
21,28,0,42
21,50,1,28
21,47,0,41
21,18,1,26
21,54,1,55
21,3,0,47
21,60,0,35
21,21,1,88
21,68,0,61
21,37,0,56
21,27,0,50
21,45,1,69
21,50,0,56
21,50,0,37
21,19,1,51
21,21,1,68
21,50,0,26
21,68,1,27
21,71,1,45
21,37,1,31
21,58,1,48
21,34,1,65
21,69,0,46
21,33,0,31
21,30,0,45
21,46,0,36
21,7,0,23
21,17,1,53
22,5,0,34
22,49,0,65
22,20,0,66
22,54,1,44
22,11,0,69
22,58,0,75
22,19,0,66
22,56,1,37
22,46,1,66
22,64,0,74
22,57,0,79
22,16,0,61
22,56,1,45
22,42,0,67
22,20,0,24
22,52,0,66
22,32,0,68
22,70,0,76
22,55,1,54
22,61,0,8
22,56,0,74
22,41,0,61
22,35,0,60
22,49,0,36
22,66,1,81
22,19,0,72
22,27,0,75
22,30,0,97
22,64,0,75
22,29,0,98
22,38,0,49
22,3,0,80
22,34,0,52
22,62,1,69
22,27,1,28
22,71,1,50
22,37,0,73
22,15,0,57
22,60,1,61
22,37,0,69
22,27,0,26
22,18,0,72
22,42,0,39
22,62,0,34
22,43,0,68
22,17,0,24
22,44,0,63
22,53,0,68
22,61,0,42
22,18,0,54
22,49,0,72
22,44,0,99
22,19,1,30
22,35,0,73
22,17,0,60
22,38,0,60
22,26,0,84
22,6,0,56
22,33,0,65
22,21,0,76
22,43,0,66
22,55,0,34
22,42,0,47
22,63,0,74
22,54,0,63
22,8,0,49
22,70,1,53
22,30,0,56
22,60,0,33
22,56,0,66
22,17,1,66
22,16,0,56
23,31,1,61
23,56,0,30
23,16,1,26
23,25,0,36
23,51,1,18
23,71,0,57
23,48,1,42
23,4,0,56
23,6,1,42
23,53,1,50
23,69,1,69
23,65,0,33
23,65,0,61
23,47,1,41
23,11,1,57
23,65,1,31
23,27,1,47
23,46,0,40
23,68,0,20
23,43,1,45
23,5,0,63
23,54,0,64
23,7,1,48
23,34,1,38
23,7,1,51
23,60,0,71
23,34,0,49
23,55,0,43
23,24,0,28
23,51,1,76
23,46,0,44
23,13,0,28
23,10,0,41
23,64,1,43
23,29,0,37
23,62,0,50
23,12,1,48
23,71,1,71
23,66,1,51
23,14,1,37
23,15,1,54
23,58,1,67
23,65,1,35
23,13,1,26
23,35,1,54
23,21,1,50
23,0,0,17
23,10,0,52
23,7,1,39
23,23,0,36
23,21,1,41
23,69,1,51
23,11,1,47
23,58,1,38
23,26,1,50
23,24,0,67
23,32,0,67
23,9,0,54
23,55,0,41
23,29,1,57
23,57,1,39
23,36,0,17
23,8,0,55
23,20,0,29
23,22,1,39
23,17,1,58
23,37,0,47
23,37,1,14
23,9,0,53
23,29,1,71
23,12,1,61
23,39,1,44
24,29,0,33
24,67,0,23
24,39,1,5
24,66,1,29
24,50,1,6
24,16,1,20
24,68,1,31
24,25,1,20
24,41,0,12
24,69,1,27
24,28,1,19
24,32,1,31
24,2,0,5
24,30,1,34
24,35,0,17
24,44,1,22
24,8,1,25
