student_id,name,question_id,answer,response_time,is_correct
15,Synth_Student_15,16,b,72,1
15,Synth_Student_15,17,b,66,0
15,Synth_Student_15,18,b,75,0
15,Synth_Student_15,19,c,105,1
15,Synth_Student_15,20,b,80,0
15,Synth_Student_15,21,c,141,1
15,Synth_Student_15,22,b,30,0
15,Synth_Student_15,23,a,31,0
15,Synth_Student_15,24,b,46,0
15,Synth_Student_15,25,c,41,1
15,Synth_Student_15,26,a,108,0
15,Synth_Student_15,27,d,35,0
15,Synth_Student_15,28,d,146,0
15,Synth_Student_15,29,d,125,0
15,Synth_Student_15,30,c,63,0
15,Synth_Student_15,31,d,83,0
15,Synth_Student_15,32,d,67,0
15,Synth_Student_15,33,b,25,0
15,Synth_Student_15,34,a,59,0
15,Synth_Student_15,35,c,24,0
15,Synth_Student_15,36,b,60,1
15,Synth_Student_15,37,e,75,0
15,Synth_Student_15,38,e,70,0
15,Synth_Student_15,39,b,28,1
15,Synth_Student_15,40,b,89,1
15,Synth_Student_15,41,e,77,0
15,Synth_Student_15,42,c,39,0
15,Synth_Student_15,43,c,34,1
15,Synth_Student_15,44,c,55,0
15,Synth_Student_15,45,c,22,1
15,Synth_Student_15,46,b,120,0
15,Synth_Student_15,47,e,117,0
15,Synth_Student_15,48,d,40,0
15,Synth_Student_15,49,b,68,0
15,Synth_Student_15,50,c,42,0
15,Synth_Student_15,51,b,143,1
15,Synth_Student_15,52,e,56,0
15,Synth_Student_15,53,b,34,0
15,Synth_Student_15,54,c,38,0
15,Synth_Student_15,55,a,48,0
15,Synth_Student_15,56,e,36,0
15,Synth_Student_15,57,b,27,0
15,Synth_Student_15,58,c,49,1
15,Synth_Student_15,59,e,68,0
15,Synth_Student_15,60,e,47,0
15,Synth_Student_15,61,d,51,0
15,Synth_Student_15,62,d,57,0
15,Synth_Student_15,63,d,129,0
15,Synth_Student_15,64,b,40,1
15,Synth_Student_15,65,c,72,1
15,Synth_Student_15,66,d,97,0
15,Synth_Student_15,67,d,46,0
15,Synth_Student_15,68,c,36,0
15,Synth_Student_15,69,e,75,0
15,Synth_Student_15,70,d,67,0
15,Synth_Student_15,71,d,39,0
15,Synth_Student_15,72,d,94,1
16,Synth_Student_16,3,c,73,0
16,Synth_Student_16,4,a,44,1
16,Synth_Student_16,6,b,47,1
16,Synth_Student_16,7,c,58,1
16,Synth_Student_16,8,a,40,0
16,Synth_Student_16,1,d,66,0
16,Synth_Student_16,2,d,127,0
16,Synth_Student_16,5,d,82,0
16,Synth_Student_16,9,b,47,1
16,Synth_Student_16,10,e,23,0
16,Synth_Student_16,11,e,21,0
16,Synth_Student_16,12,d,76,0
16,Synth_Student_16,13,a,82,1
16,Synth_Student_16,14,b,105,0
16,Synth_Student_16,15,d,39,1
16,Synth_Student_16,16,e,167,0
16,Synth_Student_16,17,c,164,1
16,Synth_Student_16,18,e,41,0
16,Synth_Student_16,19,c,84,1
16,Synth_Student_16,20,a,77,0
16,Synth_Student_16,21,c,32,1
16,Synth_Student_16,22,e,42,1
16,Synth_Student_16,23,d,35,1
16,Synth_Student_16,24,a,87,0
16,Synth_Student_16,25,b,75,0
16,Synth_Student_16,26,e,37,0
16,Synth_Student_16,27,e,35,0
16,Synth_Student_16,28,c,140,1
16,Synth_Student_16,29,c,41,0
16,Synth_Student_16,30,e,175,0
16,Synth_Student_16,31,c,39,1
16,Synth_Student_16,32,b,102,1
16,Synth_Student_16,33,e,78,0
16,Synth_Student_16,34,b,130,1
16,Synth_Student_16,35,e,90,0
16,Synth_Student_16,36,e,44,0
16,Synth_Student_16,37,d,113,1
16,Synth_Student_16,38,c,21,1
16,Synth_Student_16,39,b,43,1
16,Synth_Student_16,40,e,91,0
16,Synth_Student_16,41,d,80,0
16,Synth_Student_16,42,d,91,1
16,Synth_Student_16,43,b,66,0
16,Synth_Student_16,44,a,55,1
16,Synth_Student_16,45,e,39,0
16,Synth_Student_16,46,a,80,1
16,Synth_Student_16,47,d,27,0
16,Synth_Student_16,48,c,36,0
16,Synth_Student_16,49,e,114,0
16,Synth_Student_16,50,d,117,0
16,Synth_Student_16,51,b,75,1
16,Synth_Student_16,52,e,55,0
16,Synth_Student_16,53,c,44,1
16,Synth_Student_16,54,d,65,1
16,Synth_Student_16,55,c,57,1
16,Synth_Student_16,56,b,83,0
16,Synth_Student_16,57,d,119,1
16,Synth_Student_16,58,a,75,0
16,Synth_Student_16,59,d,99,0
16,Synth_Student_16,60,a,76,0
16,Synth_Student_16,61,e,58,0
16,Synth_Student_16,62,b,67,0
16,Synth_Student_16,63,c,39,0
16,Synth_Student_16,64,a,159,0
16,Synth_Student_16,65,d,70,0
16,Synth_Student_16,66,e,36,0
16,Synth_Student_16,67,e,94,0
16,Synth_Student_16,68,a,125,0
16,Synth_Student_16,69,c,61,1
16,Synth_Student_16,70,b,33,1
16,Synth_Student_16,71,d,77,0
16,Synth_Student_16,72,d,59,1
17,Synth_Student_17,3,b,42,1
17,Synth_Student_17,4,b,50,0
17,Synth_Student_17,6,d,100,0
17,Synth_Student_17,7,b,81,0
17,Synth_Student_17,8,d,50,0
17,Synth_Student_17,1,d,84,0
17,Synth_Student_17,2,a,88,1
17,Synth_Student_17,5,b,49,1
17,Synth_Student_17,9,e,34,0
17,Synth_Student_17,10,c,63,1
17,Synth_Student_17,11,e,45,0
17,Synth_Student_17,12,a,71,1
17,Synth_Student_17,13,a,28,1
17,Synth_Student_17,14,a,84,1
17,Synth_Student_17,15,c,38,0
17,Synth_Student_17,16,b,41,1
17,Synth_Student_17,17,c,89,1
17,Synth_Student_17,18,a,51,1
17,Synth_Student_17,19,b,110,0
17,Synth_Student_17,20,c,46,1
17,Synth_Student_17,21,c,75,1
17,Synth_Student_17,22,e,87,1
17,Synth_Student_17,23,c,67,0
17,Synth_Student_17,24,c,48,1
17,Synth_Student_17,25,b,79,0
17,Synth_Student_17,26,c,66,0
17,Synth_Student_17,27,c,51,0
17,Synth_Student_17,28,c,87,1
17,Synth_Student_17,29,a,37,0
17,Synth_Student_17,30,e,39,0
17,Synth_Student_17,31,d,54,0
17,Synth_Student_17,32,e,57,0
17,Synth_Student_17,33,b,163,0
17,Synth_Student_17,34,d,40,0
17,Synth_Student_17,35,e,45,0
17,Synth_Student_17,36,c,52,0
17,Synth_Student_17,37,a,118,0
17,Synth_Student_17,38,b,51,0
17,Synth_Student_17,39,c,105,0
17,Synth_Student_17,40,b,57,1
17,Synth_Student_17,41,b,50,0
17,Synth_Student_17,42,e,54,0
17,Synth_Student_17,43,c,50,1
17,Synth_Student_17,44,e,126,0
17,Synth_Student_17,45,c,36,1
17,Synth_Student_17,46,c,62,0
17,Synth_Student_17,47,a,84,1
17,Synth_Student_17,48,e,82,0
17,Synth_Student_17,49,d,75,1
17,Synth_Student_17,50,a,77,0
17,Synth_Student_17,51,c,38,0
17,Synth_Student_17,52,c,51,1
17,Synth_Student_17,53,c,80,1
17,Synth_Student_17,54,b,24,0
17,Synth_Student_17,55,a,42,0
17,Synth_Student_17,56,e,71,0
17,Synth_Student_17,57,d,92,1
17,Synth_Student_17,58,c,99,1
17,Synth_Student_17,59,b,102,1
17,Synth_Student_17,60,a,103,0
17,Synth_Student_17,61,a,103,0
17,Synth_Student_17,62,a,51,1
17,Synth_Student_17,63,a,78,1
17,Synth_Student_17,64,d,32,0
17,Synth_Student_17,65,e,44,0
17,Synth_Student_17,66,d,185,0
17,Synth_Student_17,67,b,103,1
17,Synth_Student_17,68,e,37,0
17,Synth_Student_17,69,c,61,1
17,Synth_Student_17,70,c,44,0
17,Synth_Student_17,71,b,32,0
17,Synth_Student_17,72,b,56,0
18,Synth_Student_18,3,c,184,0
18,Synth_Student_18,4,a,28,1
18,Synth_Student_18,6,b,99,1
18,Synth_Student_18,7,b,53,0
18,Synth_Student_18,8,e,138,0
18,Synth_Student_18,1,d,111,0
18,Synth_Student_18,2,a,27,1
18,Synth_Student_18,5,a,65,0
18,Synth_Student_18,9,b,32,1
18,Synth_Student_18,10,c,70,1
18,Synth_Student_18,11,a,54,0
18,Synth_Student_18,12,a,40,1
18,Synth_Student_18,13,a,92,1
18,Synth_Student_18,14,b,24,0
18,Synth_Student_18,15,c,30,0
18,Synth_Student_18,16,b,78,1
18,Synth_Student_18,17,c,67,1
18,Synth_Student_18,18,a,13,1
18,Synth_Student_18,19,c,68,1
18,Synth_Student_18,20,a,35,0
18,Synth_Student_18,21,c,84,1
18,Synth_Student_18,22,e,39,1
18,Synth_Student_18,23,c,99,0
18,Synth_Student_18,24,c,37,1
18,Synth_Student_18,25,b,67,0
18,Synth_Student_18,26,e,115,0
18,Synth_Student_18,27,a,41,0
18,Synth_Student_18,28,c,57,1
18,Synth_Student_18,29,e,15,1
18,Synth_Student_18,30,c,168,0
18,Synth_Student_18,31,c,106,1
18,Synth_Student_18,32,d,87,0
18,Synth_Student_18,33,c,38,1
18,Synth_Student_18,34,c,38,0
18,Synth_Student_18,35,d,91,0
18,Synth_Student_18,36,a,32,0
18,Synth_Student_18,37,d,64,1
18,Synth_Student_18,38,c,50,1
18,Synth_Student_18,39,b,93,1
18,Synth_Student_18,40,c,48,0
18,Synth_Student_18,41,c,45,1
18,Synth_Student_18,42,d,29,1
18,Synth_Student_18,43,d,108,0
18,Synth_Student_18,44,b,65,0
18,Synth_Student_18,45,a,211,0
18,Synth_Student_18,46,b,56,0
18,Synth_Student_18,47,e,49,0
18,Synth_Student_18,48,a,62,0
18,Synth_Student_18,49,e,68,0
18,Synth_Student_18,50,b,30,1
18,Synth_Student_18,51,e,47,0
18,Synth_Student_18,52,c,37,1
18,Synth_Student_18,53,e,25,0
18,Synth_Student_18,54,e,57,0
18,Synth_Student_18,55,e,64,0
18,Synth_Student_18,56,e,77,0
18,Synth_Student_18,57,d,50,1
18,Synth_Student_18,58,c,45,1
18,Synth_Student_18,59,c,75,0
18,Synth_Student_18,60,d,88,0
18,Synth_Student_18,61,c,67,1
18,Synth_Student_18,62,a,28,1
18,Synth_Student_18,63,b,9,0
18,Synth_Student_18,64,c,33,0
18,Synth_Student_18,65,b,47,0
18,Synth_Student_18,66,e,74,0
18,Synth_Student_18,67,a,30,0
18,Synth_Student_18,68,d,89,0
18,Synth_Student_18,69,d,45,0
18,Synth_Student_18,70,d,57,0
18,Synth_Student_18,71,c,63,1
18,Synth_Student_18,72,d,49,1
19,Synth_Student_19,3,b,25,1
19,Synth_Student_19,4,e,55,0
19,Synth_Student_19,6,b,72,1
19,Synth_Student_19,7,c,48,1
19,Synth_Student_19,8,e,44,0
19,Synth_Student_19,1,b,94,0
19,Synth_Student_19,2,a,29,1
19,Synth_Student_19,5,b,84,1
19,Synth_Student_19,9,b,88,1
19,Synth_Student_19,10,a,90,0
19,Synth_Student_19,11,b,40,0
19,Synth_Student_19,12,e,88,0
19,Synth_Student_19,13,c,36,0
19,Synth_Student_19,14,b,71,0
19,Synth_Student_19,15,d,58,1
19,Synth_Student_19,16,b,40,1
19,Synth_Student_19,17,c,156,1
19,Synth_Student_19,18,a,49,1
19,Synth_Student_19,19,d,24,0
19,Synth_Student_19,20,c,118,1
19,Synth_Student_19,21,b,141,0
19,Synth_Student_19,22,a,86,0
19,Synth_Student_19,23,c,59,0
19,Synth_Student_19,24,c,39,1
19,Synth_Student_19,25,c,56,1
19,Synth_Student_19,26,a,98,0
19,Synth_Student_19,27,b,55,1
19,Synth_Student_19,28,c,81,1
19,Synth_Student_19,29,c,21,0
19,Synth_Student_19,30,b,74,1
19,Synth_Student_19,31,b,112,0
19,Synth_Student_19,32,a,23,0
19,Synth_Student_19,33,c,41,1
19,Synth_Student_19,34,b,77,1
19,Synth_Student_19,35,d,75,0
19,Synth_Student_19,36,b,80,1
19,Synth_Student_19,37,d,61,1
19,Synth_Student_19,38,d,46,0
19,Synth_Student_19,39,d,156,0
19,Synth_Student_19,40,b,88,1
19,Synth_Student_19,41,c,36,1
19,Synth_Student_19,42,d,104,1
19,Synth_Student_19,43,c,62,1
19,Synth_Student_19,44,c,61,0
19,Synth_Student_19,45,c,102,1
19,Synth_Student_19,46,b,17,0
19,Synth_Student_19,47,b,59,0
19,Synth_Student_19,48,d,81,0
19,Synth_Student_19,49,a,82,0
19,Synth_Student_19,50,a,75,0
19,Synth_Student_19,51,c,31,0
19,Synth_Student_19,52,e,27,0
19,Synth_Student_19,53,d,72,0
19,Synth_Student_19,54,a,80,0
19,Synth_Student_19,55,c,40,1
19,Synth_Student_19,56,c,79,1
19,Synth_Student_19,57,b,46,0
19,Synth_Student_19,58,c,25,1
19,Synth_Student_19,59,b,104,1
19,Synth_Student_19,60,c,48,1
19,Synth_Student_19,61,b,74,0
19,Synth_Student_19,62,d,107,0
19,Synth_Student_19,63,a,48,1
19,Synth_Student_19,64,b,65,1
19,Synth_Student_19,65,e,86,0
19,Synth_Student_19,66,c,13,0
19,Synth_Student_19,67,b,66,1
19,Synth_Student_19,68,b,84,1
19,Synth_Student_19,69,c,57,1
19,Synth_Student_19,70,e,51,0
19,Synth_Student_19,71,c,38,1
19,Synth_Student_19,72,d,65,1
20,Synth_Student_20,3,b,70,1
20,Synth_Student_20,4,a,151,1
20,Synth_Student_20,6,b,113,1
20,Synth_Student_20,7,c,39,1
20,Synth_Student_20,8,c,67,1
20,Synth_Student_20,1,c,41,1
20,Synth_Student_20,2,d,49,0
20,Synth_Student_20,5,c,51,0
20,Synth_Student_20,9,d,31,0
20,Synth_Student_20,10,c,101,1
20,Synth_Student_20,11,b,52,0
20,Synth_Student_20,12,a,97,1
20,Synth_Student_20,13,a,86,1
20,Synth_Student_20,14,a,26,1
20,Synth_Student_20,15,c,89,0
20,Synth_Student_20,16,b,107,1
20,Synth_Student_20,17,c,74,1
20,Synth_Student_20,18,d,66,0
20,Synth_Student_20,19,c,45,1
20,Synth_Student_20,20,c,106,1
20,Synth_Student_20,21,c,20,1
20,Synth_Student_20,22,e,21,1
20,Synth_Student_20,23,d,68,1
20,Synth_Student_20,24,b,21,0
20,Synth_Student_20,25,c,159,1
20,Synth_Student_20,26,d,73,1
20,Synth_Student_20,27,a,95,0
20,Synth_Student_20,28,b,30,0
20,Synth_Student_20,29,b,45,0
20,Synth_Student_20,30,b,86,1
20,Synth_Student_20,31,c,60,1
20,Synth_Student_20,32,b,36,1
20,Synth_Student_20,33,b,94,0
20,Synth_Student_20,34,b,37,1
20,Synth_Student_20,35,e,93,0
20,Synth_Student_20,36,c,96,0
20,Synth_Student_20,37,e,92,0
20,Synth_Student_20,38,b,40,0
20,Synth_Student_20,39,b,42,1
20,Synth_Student_20,40,b,24,1
20,Synth_Student_20,41,c,32,1
20,Synth_Student_20,42,d,51,1
20,Synth_Student_20,43,e,127,0
20,Synth_Student_20,44,a,183,1
20,Synth_Student_20,45,c,27,1
20,Synth_Student_20,46,c,44,0
20,Synth_Student_20,47,a,61,1
20,Synth_Student_20,48,b,68,1
20,Synth_Student_20,49,c,77,0
20,Synth_Student_20,50,b,40,1
20,Synth_Student_20,51,e,54,0
20,Synth_Student_20,52,c,44,1
20,Synth_Student_20,53,c,82,1
20,Synth_Student_20,54,a,73,0
20,Synth_Student_20,55,d,42,0
20,Synth_Student_20,56,d,62,0
20,Synth_Student_20,57,d,24,1
20,Synth_Student_20,58,b,95,0
20,Synth_Student_20,59,a,114,0
20,Synth_Student_20,60,c,44,1
20,Synth_Student_20,61,e,32,0
20,Synth_Student_20,62,d,70,0
20,Synth_Student_20,63,b,59,0
20,Synth_Student_20,64,c,96,0
20,Synth_Student_20,65,c,27,1
20,Synth_Student_20,66,b,58,0
20,Synth_Student_20,67,b,20,1
20,Synth_Student_20,68,d,126,0
20,Synth_Student_20,69,b,35,0
20,Synth_Student_20,70,d,47,0
20,Synth_Student_20,71,c,66,1
20,Synth_Student_20,72,d,54,1
21,Synth_Student_21,3,b,61,1
21,Synth_Student_21,4,a,68,1
21,Synth_Student_21,6,b,41,1
21,Synth_Student_21,7,c,49,1
21,Synth_Student_21,8,a,96,0
21,Synth_Student_21,1,d,99,0
21,Synth_Student_21,2,b,43,0
21,Synth_Student_21,5,b,66,1
21,Synth_Student_21,9,a,66,0
21,Synth_Student_21,10,c,58,1
21,Synth_Student_21,11,e,67,0
21,Synth_Student_21,12,e,60,0
21,Synth_Student_21,13,c,53,0
21,Synth_Student_21,14,c,47,0
21,Synth_Student_21,15,b,45,0
21,Synth_Student_21,16,e,68,0
21,Synth_Student_21,17,d,41,0
21,Synth_Student_21,18,d,78,0
21,Synth_Student_21,19,c,94,1
21,Synth_Student_21,20,c,158,1
21,Synth_Student_21,21,c,61,1
21,Synth_Student_21,22,e,57,1
21,Synth_Student_21,23,c,108,0
21,Synth_Student_21,24,a,25,0
21,Synth_Student_21,25,c,92,1
21,Synth_Student_21,26,d,53,1
21,Synth_Student_21,27,c,100,0
21,Synth_Student_21,28,c,76,1
21,Synth_Student_21,29,e,114,1
21,Synth_Student_21,30,c,149,0
21,Synth_Student_21,31,c,142,1
21,Synth_Student_21,32,a,87,0
21,Synth_Student_21,33,b,69,0
21,Synth_Student_21,34,b,53,1
21,Synth_Student_21,35,c,58,0
21,Synth_Student_21,36,c,69,0
21,Synth_Student_21,37,d,130,1
21,Synth_Student_21,38,d,98,0
21,Synth_Student_21,39,c,89,0
21,Synth_Student_21,40,e,95,0
21,Synth_Student_21,41,c,89,1
21,Synth_Student_21,42,a,52,0
21,Synth_Student_21,43,a,72,0
21,Synth_Student_21,44,e,187,0
21,Synth_Student_21,45,c,87,1
21,Synth_Student_21,46,b,68,0
21,Synth_Student_21,47,a,69,1
21,Synth_Student_21,48,d,105,0
21,Synth_Student_21,49,e,96,0
21,Synth_Student_21,50,b,300,1
21,Synth_Student_21,51,a,32,0
21,Synth_Student_21,52,d,55,0
21,Synth_Student_21,53,a,43,0
21,Synth_Student_21,54,d,66,1
21,Synth_Student_21,55,b,50,0
21,Synth_Student_21,56,c,84,1
21,Synth_Student_21,57,d,49,1
21,Synth_Student_21,58,c,86,1
21,Synth_Student_21,59,c,85,0
21,Synth_Student_21,60,d,52,0
21,Synth_Student_21,61,d,62,0
21,Synth_Student_21,62,a,56,1
21,Synth_Student_21,63,b,63,0
21,Synth_Student_21,64,b,46,1
21,Synth_Student_21,65,c,48,1
21,Synth_Student_21,66,a,36,1
21,Synth_Student_21,67,d,70,0
21,Synth_Student_21,68,b,78,1
21,Synth_Student_21,69,e,144,0
21,Synth_Student_21,70,d,48,0
21,Synth_Student_21,71,c,36,1
21,Synth_Student_21,72,b,41,0
22,Synth_Student_22,3,b,79,1
22,Synth_Student_22,4,d,73,0
22,Synth_Student_22,6,b,56,1
22,Synth_Student_22,7,c,50,1
22,Synth_Student_22,8,e,105,0
22,Synth_Student_22,1,d,47,0
22,Synth_Student_22,2,d,45,0
22,Synth_Student_22,5,b,86,1
22,Synth_Student_22,9,e,63,0
22,Synth_Student_22,10,c,77,1
22,Synth_Student_22,11,c,101,1
22,Synth_Student_22,12,e,73,0
22,Synth_Student_22,13,d,38,0
22,Synth_Student_22,14,a,66,1
22,Synth_Student_22,15,d,75,1
22,Synth_Student_22,16,b,46,1
22,Synth_Student_22,17,e,18,0
22,Synth_Student_22,18,d,143,0
22,Synth_Student_22,19,c,39,1
22,Synth_Student_22,20,c,135,1
22,Synth_Student_22,21,e,60,0
22,Synth_Student_22,22,b,104,0
22,Synth_Student_22,23,d,95,1
22,Synth_Student_22,24,d,74,0
22,Synth_Student_22,25,c,37,1
22,Synth_Student_22,26,c,40,0
22,Synth_Student_22,27,b,45,1
22,Synth_Student_22,28,c,20,1
22,Synth_Student_22,29,a,108,0
22,Synth_Student_22,30,b,35,1
22,Synth_Student_22,31,e,53,0
22,Synth_Student_22,32,a,55,0
22,Synth_Student_22,33,c,71,1
22,Synth_Student_22,34,e,101,0
22,Synth_Student_22,35,e,51,0
22,Synth_Student_22,36,b,62,1
22,Synth_Student_22,37,d,66,1
22,Synth_Student_22,38,c,57,1
22,Synth_Student_22,39,d,72,0
22,Synth_Student_22,40,b,122,1
22,Synth_Student_22,41,d,51,0
22,Synth_Student_22,42,c,27,0
22,Synth_Student_22,43,d,89,0
22,Synth_Student_22,44,e,60,0
22,Synth_Student_22,45,b,42,0
22,Synth_Student_22,46,a,47,1
22,Synth_Student_22,47,b,158,0
22,Synth_Student_22,48,b,32,1
22,Synth_Student_22,49,b,132,0
22,Synth_Student_22,50,e,42,0
22,Synth_Student_22,51,a,66,0
22,Synth_Student_22,52,c,71,1
22,Synth_Student_22,53,c,30,1
22,Synth_Student_22,54,c,106,0
22,Synth_Student_22,55,a,60,0
22,Synth_Student_22,56,c,54,1
22,Synth_Student_22,57,d,100,1
22,Synth_Student_22,58,c,99,1
22,Synth_Student_22,59,a,55,0
22,Synth_Student_22,60,b,45,0
22,Synth_Student_22,61,c,69,1
22,Synth_Student_22,62,a,45,1
22,Synth_Student_22,63,a,47,1
22,Synth_Student_22,64,b,97,1
22,Synth_Student_22,65,d,33,0
22,Synth_Student_22,66,a,46,1
22,Synth_Student_22,67,d,35,0
22,Synth_Student_22,68,b,44,1
22,Synth_Student_22,69,a,74,0
22,Synth_Student_22,70,a,53,0
22,Synth_Student_22,71,b,68,0
22,Synth_Student_22,72,d,67,1
23,Synth_Student_23,3,b,82,1
23,Synth_Student_23,4,a,60,1
23,Synth_Student_23,6,b,51,1
23,Synth_Student_23,7,c,116,1
23,Synth_Student_23,8,c,28,1
23,Synth_Student_23,1,c,30,1
23,Synth_Student_23,2,c,41,0
23,Synth_Student_23,5,b,67,1
23,Synth_Student_23,9,b,44,1
23,Synth_Student_23,10,d,77,0
23,Synth_Student_23,11,a,23,0
23,Synth_Student_23,12,a,43,1
23,Synth_Student_23,13,b,53,0
23,Synth_Student_23,14,a,44,1
